 epoch,error
         929 ,   1.41421306    
         930 ,   1.41421306    
         931 ,   1.41421306    
         932 ,   1.41421306    
         933 ,   1.41421306    
         934 ,   1.41421306    
         935 ,   1.41421306    
         936 ,   1.41421306    
         937 ,   1.41421306    
         938 ,   1.41421306    
         939 ,   1.41421306    
         940 ,   1.41421306    
         941 ,   1.41421306    
         942 ,   1.41421306    
         943 ,   1.41421306    
         944 ,   1.41421306    
         945 ,   1.41421306    
         946 ,   1.41421306    
         947 ,   1.41421306    
         948 ,   1.41421306    
         949 ,   1.41421306    
         950 ,   1.41421306    
         951 ,   1.41421306    
         952 ,   1.41421306    
         953 ,   1.41421306    
         954 ,   1.41421306    
         955 ,   1.41421306    
         956 ,   1.41421306    
         957 ,   1.41421306    
         958 ,   1.41421306    
         959 ,   1.41421306    
         960 ,   1.41421306    
         961 ,   1.41421306    
         962 ,   1.41421306    
         963 ,   1.41421306    
         964 ,   1.41421306    
         965 ,   1.41421306    
         966 ,   1.41421306    
         967 ,   1.41421306    
         968 ,   1.41421306    
         969 ,   1.41421306    
         970 ,   1.41421306    
         971 ,   1.41421306    
         972 ,   1.41421306    
         973 ,   1.41421306    
         974 ,   1.41421306    
         975 ,   1.41421306    
         976 ,   1.41421306    
         977 ,   1.41421306    
         978 ,   1.41421306    
         979 ,   1.41421306    
         980 ,   1.41421306    
         981 ,   1.41421306    
         982 ,   1.41421306    
         983 ,   1.41421306    
         984 ,   1.41421306    
         985 ,   1.41421306    
         986 ,   1.41421306    
         987 ,   1.41421306    
         988 ,   1.41421306    
         989 ,   1.41421306    
         990 ,   1.41421306    
         991 ,   1.41421306    
         992 ,   1.41421306    
         993 ,   1.41421306    
         994 ,   1.41421306    
         995 ,   1.41421306    
         996 ,   1.41421306    
         997 ,   1.41421306    
         998 ,   1.41421306    
         999 ,   1.41421306    
        1000 ,   1.41421306    
        1001 ,   1.41421306    
        1002 ,   1.41421306    
        1003 ,   1.41421306    
        1004 ,   1.41421306    
        1005 ,   1.41421306    
        1006 ,   1.41421306    
        1007 ,   1.41421306    
        1008 ,   1.41421306    
        1009 ,   1.41421306    
        1010 ,   1.41421306    
        1011 ,   1.41421306    
        1012 ,   1.41421306    
        1013 ,   1.41421306    
        1014 ,   1.41421306    
        1015 ,   1.41421306    
        1016 ,   1.41421306    
        1017 ,   1.41421306    
        1018 ,   1.41421306    
        1019 ,   1.41421306    
        1020 ,   1.41421306    
        1021 ,   1.41421306    
        1022 ,   1.41421306    
        1023 ,   1.41421306    
        1024 ,   1.41421306    
        1025 ,   1.41421306    
        1026 ,   1.41421306    
        1027 ,   1.41421306    
        1028 ,   1.41421306    
        1029 ,   1.41421306    
        1030 ,   1.41421306    
        1031 ,   1.41421306    
        1032 ,   1.41421306    
        1033 ,   1.41421306    
        1034 ,   1.41421306    
        1035 ,   1.41421306    
        1036 ,   1.41421306    
        1037 ,   1.41421306    
        1038 ,   1.41421306    
        1039 ,   1.41421306    
        1040 ,   1.41421306    
        1041 ,   1.41421306    
        1042 ,   1.41421306    
        1043 ,   1.41421306    
        1044 ,   1.41421306    
        1045 ,   1.41421306    
        1046 ,   1.41421306    
        1047 ,   1.41421306    
        1048 ,   1.41421306    
        1049 ,   1.41421306    
        1050 ,   1.41421306    
        1051 ,   1.41421306    
        1052 ,   1.41421306    
        1053 ,   1.41421306    
        1054 ,   1.41421306    
        1055 ,   1.41421306    
        1056 ,   1.41421306    
        1057 ,   1.41421306    
        1058 ,   1.41421306    
        1059 ,   1.41421306    
        1060 ,   1.41421306    
        1061 ,   1.41421306    
        1062 ,   1.41421306    
        1063 ,   1.41421306    
        1064 ,   1.41421306    
        1065 ,   1.41421306    
        1066 ,   1.41421306    
        1067 ,   1.41421306    
        1068 ,   1.41421306    
